"","gene","Scaffold","V2","V3","V4","V5","V6","V7","V8","V9","V10","e-value","V12"
"3725","PGEN_.00g153960","Scaffold_07:3248051-3264644","NC_069364.1",80.447,179,25,10,14214,14386,20223961,20223787,6.22e-26,128
"3726","PGEN_.00g154020","Scaffold_07:3304719-3318912","NC_069368.1",86.029,136,19,0,11285,11420,38029794,38029929,1.47e-31,147
"3727","PGEN_.00g154030","Scaffold_07:3327103-3334134","NC_069374.1",83.125,160,26,1,5777,5936,52727831,52727989,2.61e-31,145
"3728","PGEN_.00g154040","Scaffold_07:3334726-3394353","NC_069369.1",85.185,243,31,5,56470,56709,80707982,80708222,2.13e-60,244
"3729","PGEN_.00g154060","Scaffold_07:3413043-3516761","NC_069369.1",84.321,287,40,5,47961,48244,80707950,80708234,1.31e-69,276
"3730","PGEN_.00g154120","Scaffold_07:3642638-3653244","NW_026462552.1",95.337,1351,50,6,6768,8112,16154,17497,0,2134
"3731","PGEN_.00g154230","Scaffold_07:3888658-3901654","NC_069370.1",79.259,270,44,12,12474,12735,64017706,64017971,4.77e-41,178
"3732","PGEN_.00g154250","Scaffold_07:3974997-3989727","NC_069369.1",84.566,311,37,11,7258,7562,10675820,10675515,3.98e-77,298
"3733","PGEN_.00g154310","Scaffold_07:4030774-4057870","NC_069376.1",85.821,134,17,2,8491,8623,69978314,69978446,1.31e-29,141
"3734","PGEN_.00g154390","Scaffold_07:4286482-4298107","NC_069377.1",78.116,361,54,14,5659,6015,59710526,59710187,1.96e-49,206
"3735","PGEN_.00g154560","Scaffold_07:4660988-4672202","NC_069375.1",86.916,107,14,0,8002,8108,68945744,68945638,7.03e-24,121
"3736","PGEN_.00g154630","Scaffold_07:4845548-4856583","NC_069363.1",82.857,140,21,3,2329,2465,29132841,29132980,1.92e-24,122
"3737","PGEN_.00g154730","Scaffold_07:5041279-5048048","NC_069362.1",87.85,107,9,4,4191,4296,19708847,19708744,1.18e-24,122
"3738","PGEN_.00g154800","Scaffold_07:5292198-5317646","NC_069364.1",85.879,347,43,6,23597,23939,57130604,57130948,6.69e-97,364
"3739","PGEN_.00g154810","Scaffold_07:5322859-5335290","NC_069369.1",85.05,301,40,5,6529,6826,10675813,10675515,2.59e-78,302
"3740","PGEN_.00g154880","Scaffold_07:5422664-5452265","NC_069365.1",82.967,182,31,0,3987,4168,86303851,86303670,8.47e-37,165
"3741","PGEN_.00g154900","Scaffold_07:5474602-5536860","NC_069377.1",82.222,180,30,1,7225,7402,63320666,63320487,3.86e-33,154
"3742","PGEN_.00g154910","Scaffold_07:5552709-5575834","NW_026459941.1",80.851,329,33,16,2382,2683,45156,44831,6.43e-57,231
"3743","PGEN_.00g154940","Scaffold_07:5640939-5649618","NC_069362.1",76.763,241,51,5,5546,5784,35457564,35457801,9.03e-27,130
"3744","PGEN_.00g154950","Scaffold_07:5663769-5689073","NC_069376.1",82.673,202,30,4,2074,2274,72271030,72271227,1.2e-39,174
"3745","PGEN_.00g154960","Scaffold_07:5711659-5778751","NC_069375.1",89.394,132,12,2,7122,7252,52816606,52816736,1.92e-36,165
"3746","PGEN_.00g154970","Scaffold_07:5790886-5830095","NC_069364.1",79.965,564,96,15,34845,35395,57131036,57130477,2.83e-107,399
"3747","PGEN_.00g154990","Scaffold_07:5937817-5950906","NC_069365.1",94.488,127,6,1,2829,2954,76932539,76932413,4.77e-46,195
"3748","PGEN_.00g155000","Scaffold_07:5992915-6013536","NW_026459716.1",86.512,215,29,0,2852,3066,49076,48862,1.23e-58,237
"3749","PGEN_.00g155010","Scaffold_07:6045937-6076107","NC_069372.1",83.938,193,27,4,3639,3828,37087191,37087382,8.57e-42,182
"3750","PGEN_.00g155040","Scaffold_07:6188641-6225101","NC_069373.1",81.437,167,26,3,3844,4006,43629985,43629820,1.06e-26,132
"3751","PGEN_.00g155060","Scaffold_07:6251374-6338831","NC_069369.1",84.266,286,40,5,74187,74469,10675515,10675798,3.99e-69,274
"3752","PGEN_.00g155110","Scaffold_07:6492461-6495954","NC_069379.1",72.289,1162,291,27,1818,2962,23273672,23272525,2.57e-88,333
"3753","PGEN_.00g155140","Scaffold_07:6517405-6578143","NC_069377.1",86.364,242,32,1,35519,35760,3537411,3537651,5.99e-66,263
"3754","PGEN_.00g155160","Scaffold_07:6634151-6642240","NC_069369.1",84.013,319,38,12,2872,3181,10675515,10675829,2.82e-76,294
"3755","PGEN_.00g155180","Scaffold_07:6662726-6665379","NC_069372.1",79.006,1248,212,37,454,1666,43875043,43876275,0,808
"3756","PGEN_.00g155210","Scaffold_07:6789629-6817360","NW_026460282.1",82.545,275,42,5,17936,18205,58131,57858,1.66e-58,237
"3757","PGEN_.00g155220","Scaffold_07:6827123-6896321","NC_069373.1",88.068,176,21,0,49966,50141,8604302,8604477,9.02e-50,209
"3758","PGEN_.00g155260","Scaffold_07:6929180-6945667","NC_069369.1",84.043,282,35,9,6920,7195,10675510,10675787,1.62e-66,263
"3759","PGEN_.00g155270","Scaffold_07:6959447-6974641","NC_069372.1",81.887,265,32,10,2031,2281,76924840,76925102,1.98e-50,209
"3760","PGEN_.00g155290","Scaffold_07:7010777-7026852","NC_069373.1",79.235,183,33,4,13500,13678,35937947,35938128,2.8e-24,122
"3761","PGEN_.00g155300","Scaffold_07:7047381-7083618","NW_026459453.1",78.233,317,48,12,15161,15458,16570,16256,2.86e-42,183
"3762","PGEN_.00g155370","Scaffold_07:7139351-7175078","NC_069373.1",81.818,187,27,3,17117,17303,62960940,62961119,2.86e-32,150
"3763","PGEN_.00g155390","Scaffold_07:7186719-7190979","NC_069365.1",79.715,281,38,15,2933,3197,59687876,59687599,9.3e-44,185
"3764","PGEN_.00g155410","Scaffold_07:7323460-7359950","NC_069367.1",84.722,216,32,1,16846,17060,29225301,29225516,1.02e-51,215
"3765","PGEN_.00g155430","Scaffold_07:7389349-7408010","NC_069369.1",82.645,242,36,6,400,637,10675786,10675547,2.43e-50,209
"3766","PGEN_.00g155470","Scaffold_07:7446049-7487265","NW_026462998.1",86.473,207,28,0,14241,14447,46807,47013,1.48e-55,228
"3767","PGEN_.00g155530","Scaffold_07:7626832-7806870","NC_069373.1",84.153,183,26,3,121169,121350,62960940,62961120,8.57e-39,174
"3768","PGEN_.00g155540","Scaffold_07:7814684-7850919","NC_069368.1",83.721,172,23,5,21029,21198,24620282,24620450,1.73e-34,158
"3769","PGEN_.00g155550","Scaffold_07:7853488-7891685","NC_069364.1",73.961,361,70,23,20816,21160,98931754,98931402,1.86e-24,124
"3770","PGEN_.00g155560","Scaffold_07:7901849-7915180","NW_026462631.1",77.848,316,64,6,1691,2001,13123,12809,6.28e-45,191
"3771","PGEN_.00g155610","Scaffold_07:7967444-7980379","NC_069376.1",83.06,183,23,4,8868,9043,72271040,72271221,1.72e-35,159
"3772","PGEN_.00g155640","Scaffold_07:8091762-8115049","NC_069363.1",79.472,341,59,8,1495,1827,25705229,25705566,6.47e-57,231
"3773","PGEN_.00g155670","Scaffold_07:8175071-8198493","NC_069376.1",86.131,137,17,2,19490,19625,72271176,72271041,2.43e-31,147
"3774","PGEN_.00g155680","Scaffold_07:8198861-8208700","NC_069378.1",83.459,133,20,1,8032,8164,31174545,31174415,1.71e-24,122
"3775","PGEN_.00g155700","Scaffold_07:8213237-8219831","NC_069372.1",80.899,178,33,1,6204,6381,6813405,6813229,1.14e-29,139
"3776","PGEN_.00g155730","Scaffold_07:8267181-8299650","NC_069364.1",84.545,220,31,3,11051,11268,39926205,39925987,9.09e-52,215
"3777","PGEN_.00g155740","Scaffold_07:8313278-8339767","NC_069370.1",83.471,847,111,17,24187,25014,39260226,39259390,0,761
"3778","PGEN_.00g155760","Scaffold_07:8359881-8388003","NW_026460185.1",75.599,459,79,19,23585,24024,26543,26099,2.85e-46,196
"3779","PGEN_.00g155800","Scaffold_07:8425813-8432628","NC_069365.1",85.227,176,21,5,2707,2879,470553,470726,8.97e-41,176
"3780","PGEN_.00g155880","Scaffold_07:8624903-8652189","NC_069369.1",85.315,286,38,4,16875,17158,10675515,10675798,3.43e-75,292
"3781","PGEN_.00g155890","Scaffold_07:8660470-8675434","NC_069361.1",84.158,202,29,3,12146,12345,34572033,34571833,1.96e-45,193
"3782","PGEN_.00g155930","Scaffold_07:8767241-8772867","NC_069374.1",81.646,158,28,1,1854,2011,52727834,52727990,5.84e-27,130
"3783","PGEN_.00g155940","Scaffold_07:8783782-8837565","NC_069362.1",83.509,285,27,13,40148,40419,90045720,90045997,1.49e-61,248
"3784","PGEN_.00g155960","Scaffold_07:8909899-8959878","NC_069374.1",85.43,151,20,2,23492,23641,10964556,10964407,8.61e-34,156
"3785","PGEN_.00g156010","Scaffold_07:9075625-9093010","NC_069368.1",84.211,171,25,2,16319,16487,60826968,60826798,4.97e-37,165
"3786","PGEN_.00g156130","Scaffold_07:9256645-9285786","NC_069370.1",82.963,135,19,4,7773,7906,16386886,16387017,6.58e-23,119
"3787","PGEN_.00g156160","Scaffold_07:9346144-9348054","NC_069366.1",88.095,126,12,2,295,420,89842014,89842136,1.95e-32,147
"3788","PGEN_.00g156260","Scaffold_07:9675633-9689431","NW_026463328.1",89.241,158,17,0,9219,9376,24708,24551,3.89e-47,198
"3789","PGEN_.00g156270","Scaffold_07:9701281-9730170","NC_069369.1",82.182,275,42,7,26273,26543,80707951,80708222,2.89e-56,230
"3790","PGEN_.00g156280","Scaffold_07:9737945-9786212","NC_069369.1",84,275,39,5,20733,21004,80707950,80708222,6.16e-65,259
"3791","PGEN_.00g156290","Scaffold_07:9797942-9808690","NC_069365.1",86.574,216,27,2,617,831,58373447,58373233,6.41e-59,237
"3792","PGEN_.00g156300","Scaffold_07:9809021-9814961","NC_069373.1",80.663,181,35,0,2176,2356,13295891,13295711,2.85e-30,141
"3793","PGEN_.00g156310","Scaffold_07:9819585-9852736","NC_069362.1",87.5,104,11,2,30244,30347,68523262,68523161,7.49e-23,119
"3794","PGEN_.00g156320","Scaffold_07:9862336-9916684","NC_069376.1",79.935,309,37,15,48787,49071,67645797,67645490,3.3e-48,204
"3795","PGEN_.00g156340","Scaffold_07:10000733-10006916","NC_069370.1",87.442,215,27,0,4232,4446,3320536,3320750,1.7e-62,248
"3796","PGEN_.00g156370","Scaffold_07:10066175-10066609","NW_026459026.1",92.735,234,4,1,214,434,684,451,5.03e-87,326
"3797","PGEN_.00g156450","Scaffold_07:10195428-10219594","NC_069377.1",83.846,130,18,3,20082,20211,51394453,51394579,1.52e-23,121
"3798","PGEN_.00g156460","Scaffold_07:10219954-10235263","NW_026461758.1",76.203,395,71,15,10762,11138,50059,49670,9.34e-44,187
"3799","PGEN_.00g156490","Scaffold_07:10287748-10311595","NC_069377.1",86.842,152,19,1,8903,9054,68346872,68347022,5.27e-38,169
"3800","PGEN_.00g156540","Scaffold_07:10460291-10476742","NC_069369.1",81.818,275,43,7,1355,1624,80708222,80707950,7.65e-55,224
"3801","PGEN_.00g156550","Scaffold_07:10477178-10489864","NC_069365.1",81.955,133,24,0,3264,3396,78319119,78319251,1.33e-21,113
"3802","PGEN_.00g156630","Scaffold_07:10753321-10820582","NC_069362.1",89.119,193,18,2,9066,9257,107426049,107426239,4.02e-58,237
"3803","PGEN_.00g156690","Scaffold_07:10900260-10903797","NW_026459793.1",79.288,618,87,26,2905,3488,57861,57251,1.18e-106,394
"3804","PGEN_.00g156720","Scaffold_07:10944884-11036983","NC_069369.1",86.957,207,23,3,31537,31739,13588280,13588486,9.22e-56,230
"3805","PGEN_.00g156740","Scaffold_07:11046026-11131113","NC_069369.1",80.719,306,58,1,70634,70938,26287015,26286710,5.09e-58,237
"3806","PGEN_.00g156750","Scaffold_07:11133271-11136205","NC_069361.1",83.459,133,22,0,371,503,21119422,21119290,1.41e-25,124
"3807","PGEN_.00g156870","Scaffold_07:11463095-11589874","NC_069369.1",84.615,286,40,4,116726,117009,10675798,10675515,3.45e-71,281
"3808","PGEN_.00g156890","Scaffold_07:11613458-11621609","NC_069369.1",82.946,258,40,4,1645,1900,10675798,10675543,8.13e-57,230
"3809","PGEN_.00g156900","Scaffold_07:11624052-11631995","NC_069373.1",82.682,179,30,1,5571,5749,62960936,62961113,3.79e-35,158
"3810","PGEN_.00g156910","Scaffold_07:11649510-11686904","NC_069377.1",82.353,170,27,1,33613,33782,48515028,48515194,1.39e-30,145
"3811","PGEN_.00g156920","Scaffold_07:11697359-11704724","NC_069362.1",83.019,159,27,0,1516,1674,96942469,96942311,2.74e-31,145
"3812","PGEN_.00g156930","Scaffold_07:11721859-11724423","NC_069377.1",78.523,596,107,8,1090,1676,52584259,52583676,3.98e-100,372
"3813","PGEN_.00g156960","Scaffold_07:11754342-11772391","NC_069365.1",80.357,168,32,1,15335,15502,64151033,64151199,2.43e-25,126
"3814","PGEN_.00g156970","Scaffold_07:11780320-11810132","NW_026462658.1",86.341,205,27,1,13000,13204,48165,48368,4.99e-54,222
"3815","PGEN_.00g156990","Scaffold_07:11826133-11840551","NC_069364.1",82.967,182,27,4,4821,4998,66488065,66487884,5.33e-36,161
"3816","PGEN_.00g157040","Scaffold_07:12002905-12049836","NC_069366.1",81.646,158,25,4,41277,41433,46267225,46267379,1.76e-25,128
"3817","PGEN_.00g157060","Scaffold_07:12088544-12131135","NC_069364.1",80.723,166,29,3,31453,31616,43571739,43571903,5.75e-25,126
"3818","PGEN_.00g157090","Scaffold_07:12161083-12171853","NC_069378.1",78.212,179,39,0,1929,2107,31120919,31120741,3.14e-22,115
"3819","PGEN_.00g157100","Scaffold_07:12181485-12200972","NC_069374.1",80.423,189,25,7,5113,5292,52727805,52727990,1.57e-27,134
"3820","PGEN_.00g157120","Scaffold_07:12208703-12209718","NC_069374.1",91.463,82,7,0,367,448,29841039,29841120,1.04e-22,113
"3821","PGEN_.00g157210","Scaffold_07:12267861-12284571","NC_069365.1",81.25,224,42,0,3368,3591,83345290,83345513,4.74e-42,182
"3822","PGEN_.00g157270","Scaffold_07:12337684-12356458","NC_069370.1",85.586,222,32,0,1542,1763,15214908,15215129,1.45e-57,233
"3823","PGEN_.00g157320","Scaffold_07:12479198-12506540","NC_069378.1",88.623,167,18,1,1288,1453,23607163,23606997,5.96e-48,202
"3824","PGEN_.00g157390","Scaffold_07:12597243-12607554","NC_069376.1",86.702,188,24,1,1518,1705,72271224,72271038,4.82e-50,207
"3825","PGEN_.00g157410","Scaffold_07:12614350-12626223","NC_069364.1",81.051,913,130,30,632,1518,1148400,1149295,0,688
"3826","PGEN_.00g157450","Scaffold_07:12671459-12688807","NW_026463328.1",86.26,131,16,1,3643,3773,24711,24583,8.36e-30,141
"3827","PGEN_.00g157550","Scaffold_07:12897610-12929710","NW_026459716.1",87.671,219,27,0,31194,31412,48858,49076,5.3e-64,255
"3828","PGEN_.00g157580","Scaffold_07:12994079-13002796","NC_069370.1",82.042,284,40,7,613,895,7736087,7736360,2.42e-57,231
"3829","PGEN_.00g157600","Scaffold_07:13052227-13080251","NC_069377.1",83.028,218,35,2,20802,21018,34297275,34297491,2.84e-46,196
"3830","PGEN_.00g157630","Scaffold_07:13143075-13179488","NW_026460133.1",78.261,230,44,5,20640,20864,23346,23574,4.88e-30,143
"3831","PGEN_.00g157640","Scaffold_07:13180133-13192540","NC_069361.1",82.143,196,33,2,6307,6502,99458293,99458100,9.85e-38,167
"3832","PGEN_.00g157790","Scaffold_07:13589676-13602155","NC_069373.1",85.057,174,26,0,12173,12346,62961113,62960940,4.58e-41,178
"3833","PGEN_.00g157830","Scaffold_07:13696682-13703131","NC_069369.1",81.522,276,42,9,5401,5670,80708222,80707950,1.39e-53,219
"3834","PGEN_.00g157870","Scaffold_07:13785155-13798805","NW_026462973.1",95.294,85,3,1,11672,11756,7032,7115,1.1e-27,134
"3835","PGEN_.00g157910","Scaffold_07:13943163-13948151","NC_069377.1",86.01,193,16,6,702,889,65359228,65359042,5.03e-47,196
"3836","PGEN_.00g157940","Scaffold_07:14012565-14030024","NC_069377.1",81.622,185,32,2,10135,10317,36168009,36167825,3.89e-33,152
"3837","PGEN_.00g158030","Scaffold_07:14247831-14259494","NC_069364.1",80,450,84,5,5011,5457,57130472,57130918,4.01e-86,327
"3838","PGEN_.00g158040","Scaffold_07:14274858-14296011","NC_069372.1",84,175,24,4,69,240,55034493,55034666,6.05e-37,165
"3839","PGEN_.00g158070","Scaffold_07:14318826-14345750","NC_069364.1",90.374,187,17,1,24018,24204,74081833,74082018,9.62e-61,244
"3840","PGEN_.00g158090","Scaffold_07:14386553-14403022","NC_069369.1",80.309,259,48,3,8858,9113,41762659,41762917,2.16e-45,193
"3841","PGEN_.00g158170","Scaffold_07:14556617-14563777","NC_069369.1",84.333,300,40,7,3005,3299,10675515,10675812,4.18e-74,287
"3842","PGEN_.00g158180","Scaffold_07:14563830-14587177","NC_069369.1",83.908,261,38,4,18217,18475,10675540,10675798,2.32e-61,246
"3843","PGEN_.00g158210","Scaffold_07:14607655-14611520","NW_026463546.1",79.524,210,40,2,2028,2236,47548,47755,3.98e-32,147
"3844","PGEN_.00g158310","Scaffold_07:14709667-14712054","NC_069363.1",82.033,2410,401,24,1,2387,73739500,73741900,0,2023
"3845","PGEN_.00g158320","Scaffold_07:14715104-14727244","NW_026459716.1",88.36,189,22,0,3300,3488,49076,48888,4.36e-56,228
"3846","PGEN_.00g158340","Scaffold_07:14757142-14763688","NC_069368.1",82.707,133,23,0,2181,2313,70752231,70752099,1.47e-23,119
"3847","PGEN_.00g158420","Scaffold_07:14931055-14973538","NW_026462493.1",85.388,219,30,2,31170,31387,16461,16678,5.5e-55,226
"3848","PGEN_.00g158440","Scaffold_07:15009782-15020748","NC_069367.1",78.738,301,37,11,8653,8926,29225601,29225301,1.45e-40,176
"3849","PGEN_.00g158560","Scaffold_07:15455598-15459831","NC_069379.1",80.829,193,21,12,2238,2422,15399864,15400048,2.62e-29,137
"3850","PGEN_.00g158660","Scaffold_07:15899061-15910533","NC_069376.1",87.2,125,16,0,6737,6861,72271041,72271165,1.54e-30,143
"3851","PGEN_.00g158680","Scaffold_07:15989459-16001876","NC_069369.1",84.965,286,39,4,2622,2905,10675798,10675515,7.26e-74,287
"3852","PGEN_.00g158690","Scaffold_07:16004105-16031239","NC_069378.1",81.081,296,41,12,20987,21270,40311500,40311792,4.54e-54,222
"3853","PGEN_.00g158700","Scaffold_07:16046033-16071638","NC_069377.1",82.243,214,38,0,10122,10335,57246402,57246189,5.62e-43,185
"3854","PGEN_.00g158860","Scaffold_07:16319373-16331522","NC_069367.1",80.864,162,26,3,9633,9789,7114252,7114413,2.12e-24,122
"3855","PGEN_.00g158870","Scaffold_07:16380123-16476519","NW_026460282.1",84.536,291,34,10,50203,50485,58145,57858,3.4e-70,278
"3856","PGEN_.00g158980","Scaffold_07:16850469-16875435","NC_069366.1",91.834,1298,81,9,9150,10427,87345359,87346651,0,1786
"3857","PGEN_.00g159170","Scaffold_07:17384745-17406056","NC_069372.1",78.327,263,53,1,2556,2818,14317313,14317055,1.69e-37,167
"3858","PGEN_.00g159270","Scaffold_07:17717722-17731133","NC_069368.1",89.096,1504,158,4,8527,10028,48687047,48688546,0,1864
"3859","PGEN_.00g159290","Scaffold_07:17870666-17883067","NC_069375.1",87.273,110,14,0,3114,3223,68945635,68945744,1.67e-25,126
"3860","PGEN_.00g159350","Scaffold_07:18011822-18016618","NC_069366.1",90.196,102,7,3,2877,2977,86005304,86005403,4.98e-27,130
"3861","PGEN_.00g159360","Scaffold_07:18037313-18052202","NC_069369.1",81.279,219,34,7,4781,4995,80708007,80708222,9.15e-39,171
"3862","PGEN_.00g159380","Scaffold_07:18063433-18064913","NW_026460278.1",82.394,284,40,7,867,1141,50705,50987,2.41e-60,239
"3863","PGEN_.00g159410","Scaffold_07:18189222-18258026","NC_069364.1",85.646,209,29,1,46500,46708,72435148,72434941,1.49e-52,219
"3864","PGEN_.00g159500","Scaffold_07:18515947-18521936","NC_069370.1",86,200,25,3,3430,3628,48167459,48167656,2.16e-51,211
"3865","PGEN_.00g159510","Scaffold_07:18527810-18533279","NC_069376.1",86.01,193,27,0,1499,1691,72271032,72271224,2.55e-50,207
"3866","PGEN_.00g159520","Scaffold_07:18544479-18566396","NC_069373.1",86.239,218,30,0,11620,11837,61846560,61846777,1.31e-58,237
"3867","PGEN_.00g159530","Scaffold_07:18568464-18570850","NC_069372.1",87.857,140,16,1,874,1013,17130624,17130486,2.43e-37,163
"3868","PGEN_.00g159540","Scaffold_07:18578557-18611074","NC_069364.1",84.942,1388,209,0,236,1623,38775990,38777377,0,1406
"3869","PGEN_.00g159590","Scaffold_07:18695706-18699428","NC_069363.1",80.678,295,54,3,712,1003,76676839,76677133,4.78e-56,226
"3870","PGEN_.00g159630","Scaffold_07:18985416-19036960","NC_069375.1",82.796,186,31,1,23031,23216,4338404,4338220,1.48e-36,165
"3871","PGEN_.00g159650","Scaffold_07:19196592-19228377","NW_026461891.1",88.112,429,43,3,7444,7872,42552,42972,1.7e-138,503
"3872","PGEN_.00g159660","Scaffold_07:19235771-19278796","NC_069363.1",77.949,195,39,4,4188,4379,44198679,44198486,9.72e-23,119
"3873","PGEN_.00g159690","Scaffold_07:19426530-19453083","NW_026459277.1",85.294,170,23,2,22605,22772,33042,33211,1.26e-39,174
"3874","PGEN_.00g159770","Scaffold_07:19637027-19692012","NC_069369.1",80.364,275,49,5,54075,54347,10675515,10675786,3.34e-48,204
"3875","PGEN_.00g159790","Scaffold_07:19782032-19787748","NC_069365.1",87.019,208,26,1,672,879,2197739,2197533,4.4e-58,233
"3876","PGEN_.00g159810","Scaffold_07:19798602-19817862","NC_069375.1",84.416,154,19,4,6930,7081,1996006,1996156,1.99e-31,147
"3877","PGEN_.00g159820","Scaffold_07:19842555-19917942","NC_069372.1",82.514,183,29,3,52935,53115,55034659,55034478,3.61e-34,158
"3878","PGEN_.00g159960","Scaffold_07:20203125-20218302","NC_069362.1",85.075,134,20,0,2160,2293,13582819,13582686,9.46e-29,137
"3879","PGEN_.00g159990","Scaffold_07:20309001-20340812","NC_069376.1",80.874,183,33,2,4170,4351,72271040,72271221,4.26e-30,143
"3880","PGEN_.00g160000","Scaffold_07:20354600-20366593","NC_069363.1",74.612,3734,868,59,7103,10795,7285179,7288873,0,1570
"3881","PGEN_.00g160030","Scaffold_07:20395295-20396749","NC_069364.1",79.62,1001,175,15,3,977,43278997,43279994,0,691
"3882","PGEN_.00g160100","Scaffold_07:20756851-20760269","NC_069372.1",85.577,104,15,0,597,700,3868608,3868505,4.61e-21,110
"3883","PGEN_.00g160120","Scaffold_07:20766095-20780895","NC_069377.1",81.34,209,35,3,12074,12281,36167804,36168009,1.18e-37,167
"3884","PGEN_.00g160130","Scaffold_07:20789749-20803089","NC_069376.1",85.165,182,27,0,2026,2207,72271223,72271042,8.13e-44,187
